trade_date,symbol_count,avg_quality_score,avg_growth_acceleration,avg_cashflow,avg_debt_control,avg_margin_stability,avg_profitability,risk_flag_distribution,row_count
2017-01-03,2775,0.4823,0.4261,0.1977,0.8163,0.6508,0.3205,"{'NONE': 1229, 'CASHFLOW_WEAK': 1032, 'NEGATIVE_EARNINGS': 514}",2775
2017-01-04,2783,0.482,0.4255,0.1973,0.816,0.6508,0.3205,"{'NONE': 1229, 'CASHFLOW_WEAK': 1037, 'NEGATIVE_EARNINGS': 517}",2783
2017-01-05,2781,0.4825,0.4257,0.1977,0.8164,0.6514,0.3214,"{'NONE': 1232, 'CASHFLOW_WEAK': 1035, 'NEGATIVE_EARNINGS': 514}",2781
2017-01-06,2787,0.4827,0.4262,0.198,0.8167,0.6511,0.3216,"{'NONE': 1237, 'CASHFLOW_WEAK': 1036, 'NEGATIVE_EARNINGS': 514}",2787
2017-01-09,2786,0.4827,0.4261,0.198,0.8161,0.6513,0.3217,"{'NONE': 1237, 'CASHFLOW_WEAK': 1034, 'NEGATIVE_EARNINGS': 515}",2786
2017-01-10,2790,0.4827,0.4265,0.1982,0.816,0.6507,0.322,"{'NONE': 1240, 'CASHFLOW_WEAK': 1036, 'NEGATIVE_EARNINGS': 514}",2790
2017-01-11,2792,0.4826,0.4265,0.1981,0.8155,0.6509,0.3221,"{'NONE': 1240, 'CASHFLOW_WEAK': 1038, 'NEGATIVE_EARNINGS': 514}",2792
2017-01-12,2798,0.4827,0.4269,0.198,0.8155,0.6508,0.3225,"{'NONE': 1243, 'CASHFLOW_WEAK': 1041, 'NEGATIVE_EARNINGS': 514}",2798
2017-01-13,2802,0.4832,0.4276,0.1981,0.8157,0.6517,0.3229,"{'NONE': 1247, 'CASHFLOW_WEAK': 1042, 'NEGATIVE_EARNINGS': 513}",2802
2017-01-16,2795,0.483,0.4273,0.1982,0.8156,0.6513,0.3227,"{'NONE': 1247, 'CASHFLOW_WEAK': 1035, 'NEGATIVE_EARNINGS': 513}",2795
2017-01-17,2799,0.4832,0.4275,0.1985,0.8156,0.6512,0.323,"{'NONE': 1249, 'CASHFLOW_WEAK': 1037, 'NEGATIVE_EARNINGS': 513}",2799
2017-01-18,2804,0.483,0.4268,0.1985,0.8158,0.651,0.323,"{'NONE': 1251, 'CASHFLOW_WEAK': 1037, 'NEGATIVE_EARNINGS': 516}",2804
2017-01-19,2803,0.483,0.4264,0.199,0.8158,0.6506,0.3234,"{'NONE': 1251, 'CASHFLOW_WEAK': 1036, 'NEGATIVE_EARNINGS': 516}",2803
2017-01-20,2814,0.4831,0.4268,0.1989,0.816,0.6504,0.3235,"{'NONE': 1256, 'CASHFLOW_WEAK': 1040, 'NEGATIVE_EARNINGS': 518}",2814
2017-01-23,2820,0.4829,0.4263,0.1987,0.8163,0.6499,0.3233,"{'NONE': 1258, 'CASHFLOW_WEAK': 1042, 'NEGATIVE_EARNINGS': 520}",2820
2017-01-24,2822,0.4825,0.4255,0.1985,0.8161,0.6493,0.3231,"{'NONE': 1256, 'CASHFLOW_WEAK': 1043, 'NEGATIVE_EARNINGS': 523}",2822
2017-01-25,2827,0.4828,0.4264,0.1982,0.816,0.6491,0.324,"{'NONE': 1256, 'CASHFLOW_WEAK': 1049, 'NEGATIVE_EARNINGS': 522}",2827
2017-01-26,2829,0.4829,0.4266,0.1983,0.8161,0.6491,0.3245,"{'NONE': 1258, 'CASHFLOW_WEAK': 1049, 'NEGATIVE_EARNINGS': 522}",2829
2017-02-03,2823,0.4831,0.4267,0.1982,0.8161,0.6496,0.3247,"{'NONE': 1256, 'CASHFLOW_WEAK': 1048, 'NEGATIVE_EARNINGS': 519}",2823
2017-02-06,2823,0.4831,0.4265,0.1985,0.8162,0.6497,0.3247,"{'NONE': 1256, 'CASHFLOW_WEAK': 1047, 'NEGATIVE_EARNINGS': 520}",2823
2017-02-07,2824,0.4833,0.4265,0.1986,0.8165,0.65,0.3249,"{'NONE': 1258, 'CASHFLOW_WEAK': 1045, 'NEGATIVE_EARNINGS': 521}",2824
2017-02-08,2829,0.4835,0.4265,0.199,0.8164,0.6501,0.3256,"{'NONE': 1262, 'CASHFLOW_WEAK': 1046, 'NEGATIVE_EARNINGS': 521}",2829
2017-02-09,2826,0.4838,0.4267,0.1996,0.8163,0.6504,0.326,"{'NONE': 1263, 'CASHFLOW_WEAK': 1043, 'NEGATIVE_EARNINGS': 520}",2826
2017-02-10,2827,0.4838,0.4267,0.2,0.8163,0.6502,0.3261,"{'NONE': 1266, 'CASHFLOW_WEAK': 1042, 'NEGATIVE_EARNINGS': 519}",2827
2017-02-13,2827,0.4837,0.4264,0.2002,0.8161,0.6498,0.3262,"{'NONE': 1268, 'CASHFLOW_WEAK': 1040, 'NEGATIVE_EARNINGS': 519}",2827
2017-02-14,2827,0.4837,0.4264,0.2001,0.8159,0.6498,0.3262,"{'NONE': 1266, 'CASHFLOW_WEAK': 1040, 'NEGATIVE_EARNINGS': 521}",2827
2017-02-15,2834,0.4838,0.4265,0.2,0.8161,0.6495,0.3267,"{'NONE': 1271, 'CASHFLOW_WEAK': 1041, 'NEGATIVE_EARNINGS': 522}",2834
2017-02-16,2833,0.4839,0.4268,0.2,0.816,0.6497,0.3268,"{'NONE': 1269, 'CASHFLOW_WEAK': 1042, 'NEGATIVE_EARNINGS': 522}",2833
2017-02-17,2835,0.4839,0.4268,0.2002,0.8162,0.6496,0.3266,"{'NONE': 1269, 'CASHFLOW_WEAK': 1042, 'NEGATIVE_EARNINGS': 524}",2835
2017-02-20,2820,0.4842,0.4267,0.2012,0.8166,0.6496,0.327,"{'NONE': 1267, 'CASHFLOW_WEAK': 1032, 'NEGATIVE_EARNINGS': 521}",2820
2017-02-21,2827,0.4843,0.4266,0.2012,0.8165,0.6502,0.3272,"{'NONE': 1268, 'CASHFLOW_WEAK': 1037, 'NEGATIVE_EARNINGS': 522}",2827
2017-02-22,2826,0.4845,0.4267,0.2017,0.8165,0.6504,0.3275,"{'NONE': 1270, 'CASHFLOW_WEAK': 1034, 'NEGATIVE_EARNINGS': 522}",2826
2017-02-23,2828,0.4845,0.4264,0.2018,0.8167,0.6501,0.3275,"{'NONE': 1272, 'CASHFLOW_WEAK': 1032, 'NEGATIVE_EARNINGS': 524}",2828
2017-02-24,2828,0.4845,0.4259,0.2022,0.8167,0.6502,0.3274,"{'NONE': 1273, 'CASHFLOW_WEAK': 1029, 'NEGATIVE_EARNINGS': 526}",2828
2017-02-27,2828,0.485,0.4267,0.203,0.8165,0.6503,0.3285,"{'NONE': 1281, 'CASHFLOW_WEAK': 1025, 'NEGATIVE_EARNINGS': 522}",2828
2017-02-28,2828,0.4858,0.428,0.2049,0.8168,0.6498,0.3295,"{'NONE': 1292, 'CASHFLOW_WEAK': 1017, 'NEGATIVE_EARNINGS': 519}",2828
2017-03-01,2832,0.4861,0.4278,0.2049,0.8169,0.6506,0.3303,"{'NONE': 1295, 'CASHFLOW_WEAK': 1019, 'NEGATIVE_EARNINGS': 518}",2832
2017-03-02,2836,0.4861,0.4277,0.2053,0.8167,0.6505,0.3304,"{'NONE': 1299, 'CASHFLOW_WEAK': 1019, 'NEGATIVE_EARNINGS': 518}",2836
