trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2017-06-22,304,0.1871,0.2979,0.0536,304
2017-06-23,304,0.1717,0.286,0.054,304
2017-06-26,304,0.1753,0.2761,0.0534,304
2017-06-27,304,0.169,0.2734,0.0544,304
2017-06-28,304,0.1721,0.2709,0.0543,304
2017-06-29,303,0.1669,0.2604,0.0547,303
2017-06-30,303,0.1712,0.2694,0.0551,303
2017-07-03,303,0.1738,0.2758,0.0547,303
2017-07-04,303,0.1731,0.2733,0.0542,303
2017-07-05,303,0.1784,0.2891,0.0542,303
2017-07-06,304,0.1873,0.3079,0.0542,304
2017-07-07,304,0.1849,0.3118,0.0543,304
2017-07-10,304,0.1871,0.3148,0.0543,304
2017-07-11,304,0.1762,0.299,0.0538,304
2017-07-12,304,0.178,0.2988,0.0538,304
2017-07-13,304,0.1742,0.2816,0.0533,304
2017-07-14,304,0.1717,0.2766,0.0538,304
2017-07-17,304,0.201,0.3374,0.0538,304
2017-07-18,304,0.1667,0.2888,0.0536,304
2017-07-19,304,0.1843,0.2948,0.052,304
2017-07-20,304,0.1821,0.2998,0.0527,304
2017-07-21,304,0.174,0.2843,0.0533,304
2017-07-24,304,0.1886,0.302,0.0533,304
2017-07-25,304,0.1714,0.2804,0.0533,304
2017-07-26,304,0.1801,0.2824,0.0532,304
2017-07-27,304,0.1975,0.3249,0.054,304
2017-07-28,304,0.1753,0.294,0.0534,304
2017-07-31,304,0.1854,0.2973,0.0532,304
2017-08-01,304,0.1845,0.3013,0.053,304
2017-08-02,303,0.1847,0.3027,0.0527,303
2017-08-03,304,0.177,0.291,0.0529,304
2017-08-04,304,0.1815,0.2983,0.0527,304
2017-08-07,304,0.1657,0.2713,0.0527,304
2017-08-08,304,0.1811,0.2889,0.0527,304
2017-08-09,304,0.175,0.2843,0.053,304
2017-08-10,304,0.1818,0.3002,0.0534,304
2017-08-11,304,0.1778,0.2934,0.0531,304
2017-08-14,304,0.1705,0.2776,0.0529,304
2017-08-15,304,0.1763,0.2842,0.0534,304
2017-08-16,304,0.1843,0.3045,0.0533,304
2017-08-17,304,0.1838,0.3079,0.0535,304
2017-08-18,304,0.1779,0.298,0.0538,304
2017-08-21,304,0.1779,0.2929,0.0542,304
2017-08-22,304,0.179,0.2959,0.0537,304
2017-08-23,304,0.1724,0.2854,0.0535,304
2017-08-24,304,0.1792,0.292,0.0545,304
2017-08-25,304,0.1805,0.2976,0.0531,304
2017-08-28,304,0.1986,0.3273,0.0519,304
2017-08-29,304,0.1936,0.3283,0.0536,304
2017-08-30,304,0.1893,0.3189,0.0533,304
2017-08-31,304,0.1892,0.3185,0.0538,304
2017-09-01,304,0.1916,0.3254,0.053,304
2017-09-04,304,0.1913,0.3315,0.0533,304
2017-09-05,304,0.1809,0.3163,0.0537,304
2017-09-06,304,0.1876,0.3187,0.0536,304
2017-09-07,304,0.1917,0.3306,0.0533,304
2017-09-08,304,0.1834,0.3194,0.0539,304
2017-09-11,304,0.1899,0.3223,0.0537,304
2017-09-12,304,0.2007,0.3408,0.0529,304
2017-09-13,304,0.1739,0.3014,0.0537,304
2017-09-14,304,0.1882,0.3163,0.0538,304
2017-09-15,304,0.1786,0.305,0.0532,304
2017-09-18,304,0.1772,0.2981,0.0533,304
2017-09-19,304,0.1794,0.3002,0.0532,304
2017-09-20,304,0.1824,0.3084,0.0538,304
2017-09-21,304,0.1852,0.3141,0.0543,304
2017-09-22,304,0.1731,0.2998,0.0543,304
2017-09-25,304,0.1727,0.2932,0.054,304
2017-09-26,304,0.1671,0.2827,0.0542,304
2017-09-27,304,0.1698,0.2708,0.0537,304
2017-09-28,304,0.1732,0.2799,0.0539,304
2017-09-29,304,0.1707,0.275,0.0538,304
2017-10-09,304,0.1802,0.2889,0.0537,304
2017-10-10,304,0.1816,0.3035,0.0543,304
2017-10-11,304,0.1875,0.3161,0.0546,304
2017-10-12,304,0.1756,0.2994,0.055,304
2017-10-13,304,0.1761,0.2962,0.0544,304
2017-10-16,304,0.1882,0.3167,0.0544,304
2017-10-17,304,0.1614,0.2746,0.0548,304
2017-10-18,303,0.178,0.2892,0.0546,303
2017-10-19,303,0.1719,0.2859,0.0545,303
2017-10-20,303,0.1641,0.2644,0.055,303
2017-10-23,303,0.1731,0.2716,0.0549,303
2017-10-24,303,0.1734,0.2779,0.0546,303
2017-10-25,304,0.1731,0.2786,0.0545,304
2017-10-26,304,0.1894,0.2987,0.0543,304
2017-10-27,304,0.1756,0.2914,0.0543,304
2017-10-30,304,0.1901,0.3164,0.054,304
2017-10-31,304,0.1682,0.2792,0.0542,304
2017-11-01,304,0.1823,0.2896,0.0544,304
2017-11-02,304,0.1806,0.2954,0.0543,304
2017-11-03,304,0.1807,0.2906,0.0543,304
2017-11-06,304,0.1809,0.2864,0.0542,304
2017-11-07,304,0.1867,0.2946,0.0537,304
2017-11-08,304,0.1893,0.3051,0.0534,304
2017-11-09,304,0.1787,0.2908,0.0541,304
2017-11-10,304,0.1911,0.3042,0.0537,304
2017-11-13,304,0.1903,0.3093,0.0542,304
2017-11-14,304,0.1911,0.3146,0.0542,304
2017-11-15,304,0.1803,0.2951,0.0537,304
2017-11-16,304,0.1767,0.2834,0.0531,304
2017-11-17,304,0.1995,0.3271,0.0535,304
2017-11-20,304,0.1699,0.2831,0.0533,304
2017-11-21,304,0.1825,0.2832,0.0517,304
2017-11-22,304,0.1791,0.2781,0.052,304
2017-11-23,304,0.1797,0.2816,0.0525,304
2017-11-24,304,0.1642,0.2537,0.0525,304
2017-11-27,304,0.1672,0.2507,0.0524,304
2017-11-28,304,0.1624,0.2456,0.0529,304
2017-11-29,304,0.1801,0.2684,0.053,304
2017-11-30,304,0.1655,0.2557,0.0531,304
2017-12-01,304,0.165,0.2493,0.0531,304
2017-12-04,304,0.1771,0.272,0.0536,304
2017-12-05,304,0.1821,0.2849,0.0531,304
2017-12-06,304,0.1636,0.259,0.0534,304
2017-12-07,304,0.1574,0.24,0.0533,304
2017-12-08,304,0.169,0.2546,0.0535,304
2017-12-11,304,0.1681,0.2519,0.0529,304
2017-12-12,304,0.1663,0.2532,0.0533,304
2017-12-13,304,0.1574,0.2336,0.0533,304
2017-12-14,304,0.1669,0.244,0.0537,304
2017-12-15,304,0.1689,0.2511,0.0538,304
2017-12-18,304,0.1624,0.2434,0.0538,304
2017-12-19,304,0.1629,0.2407,0.0533,304
2017-12-20,304,0.1701,0.249,0.0538,304
2017-12-21,304,0.1685,0.2528,0.053,304
2017-12-22,304,0.1604,0.2399,0.0536,304
2017-12-25,304,0.1727,0.2585,0.0534,304
2017-12-26,304,0.174,0.2677,0.0541,304
2017-12-27,304,0.1802,0.2739,0.0539,304
2017-12-28,304,0.1764,0.276,0.0534,304
2017-12-29,304,0.1673,0.2581,0.054,304
2018-01-02,304,0.176,0.2636,0.0529,304
2018-01-03,304,0.1873,0.2894,0.0533,304
2018-01-04,304,0.1793,0.2835,0.0535,304
2018-01-05,304,0.1778,0.2772,0.0526,304
2018-01-08,304,0.1814,0.2822,0.052,304
2018-01-09,304,0.1761,0.2752,0.0528,304
2018-01-10,304,0.1815,0.2813,0.0525,304
2018-01-11,304,0.1731,0.2705,0.0522,304
2018-01-12,304,0.1743,0.2666,0.0521,304
2018-01-15,304,0.1918,0.2929,0.0521,304
2018-01-16,304,0.1783,0.2751,0.051,304
2018-01-17,304,0.1902,0.2937,0.0503,304
2018-01-18,304,0.1711,0.2669,0.0506,304
2018-01-19,304,0.1809,0.2759,0.0499,304
2018-01-22,304,0.1808,0.2784,0.0515,304
2018-01-23,304,0.1747,0.2684,0.0501,304
2018-01-24,304,0.188,0.2859,0.0504,304
2018-01-25,304,0.1852,0.2936,0.0523,304
2018-01-26,304,0.1712,0.2712,0.0516,304
2018-01-29,304,0.183,0.2758,0.0517,304
2018-01-30,304,0.1698,0.2536,0.0522,304
2018-01-31,304,0.1873,0.2895,0.0526,304
2018-02-01,304,0.1904,0.3043,0.0524,304
2018-02-02,304,0.1722,0.2735,0.0521,304
2018-02-05,304,0.1668,0.2467,0.0502,304
2018-02-06,304,0.1921,0.2877,0.0507,304
2018-02-07,304,0.1785,0.2792,0.05,304
2018-02-08,304,0.1626,0.2468,0.0504,304
2018-02-09,304,0.1846,0.271,0.0505,304
2018-02-12,304,0.1605,0.2438,0.0518,304
2018-02-13,304,0.1663,0.2421,0.0514,304
2018-02-14,304,0.1429,0.2017,0.0521,304
2018-02-22,304,0.1734,0.2279,0.0521,304
2018-02-23,304,0.1687,0.2388,0.0525,304
2018-02-26,304,0.1924,0.2823,0.0529,304
2018-02-27,304,0.1834,0.2805,0.0532,304
2018-02-28,304,0.1758,0.2691,0.0529,304
2018-03-01,304,0.1776,0.2719,0.0528,304
2018-03-02,304,0.1762,0.2717,0.0534,304
2018-03-05,304,0.1728,0.2629,0.0534,304
2018-03-06,304,0.1886,0.2884,0.0528,304
2018-03-07,304,0.1743,0.2785,0.0536,304
2018-03-08,304,0.1819,0.2838,0.054,304
2018-03-09,304,0.1951,0.3085,0.0535,304
2018-03-12,304,0.2005,0.3247,0.0534,304
2018-03-13,304,0.1844,0.309,0.054,304
2018-03-14,304,0.1775,0.2896,0.0538,304
2018-03-15,304,0.185,0.2979,0.0541,304
2018-03-16,304,0.1728,0.2732,0.0539,304
2018-03-19,304,0.1752,0.2735,0.0537,304
2018-03-20,304,0.1772,0.282,0.0537,304
2018-03-21,304,0.1885,0.3029,0.0536,304
2018-03-22,304,0.1763,0.2886,0.0536,304
2018-03-23,304,0.2092,0.3424,0.054,304
2018-03-26,304,0.1754,0.2967,0.0536,304
2018-03-27,304,0.1944,0.3137,0.0535,304
2018-03-28,304,0.1827,0.3019,0.0528,304
2018-03-29,304,0.1821,0.2962,0.0525,304
2018-03-30,304,0.1872,0.3067,0.053,304
2018-04-02,304,0.192,0.3176,0.0527,304
2018-04-03,304,0.1818,0.3074,0.0534,304
2018-04-04,304,0.1851,0.3052,0.0534,304
2018-04-09,304,0.1819,0.3006,0.0538,304
2018-04-10,304,0.1911,0.3111,0.0535,304
2018-04-11,304,0.188,0.3113,0.0536,304
2018-04-12,304,0.1822,0.3044,0.054,304
2018-04-13,304,0.1758,0.2893,0.0535,304
2018-04-16,304,0.1805,0.2898,0.0523,304
2018-04-17,304,0.1853,0.2987,0.0531,304
2018-04-18,304,0.1835,0.2967,0.0525,304
2018-04-19,304,0.1799,0.2894,0.0522,304
2018-04-20,304,0.1782,0.2906,0.0527,304
2018-04-23,304,0.1659,0.268,0.0521,304
2018-04-24,304,0.1842,0.2844,0.0523,304
2018-04-25,304,0.1735,0.2807,0.052,304
2018-04-26,304,0.1743,0.2785,0.0519,304
2018-04-27,304,0.1688,0.267,0.0515,304
2018-05-02,304,0.1702,0.2655,0.0527,304
2018-05-03,304,0.1767,0.2773,0.0528,304
2018-05-04,304,0.168,0.2673,0.053,304
2018-05-07,304,0.1808,0.2865,0.0531,304
2018-05-08,304,0.1803,0.2937,0.0529,304
2018-05-09,304,0.1754,0.289,0.0537,304
2018-05-10,304,0.1823,0.2979,0.0538,304
2018-05-11,304,0.179,0.2948,0.0537,304
2018-05-14,304,0.1743,0.2787,0.0537,304
2018-05-15,304,0.1726,0.2755,0.054,304
2018-05-16,304,0.1778,0.2832,0.0538,304
2018-05-17,304,0.1739,0.2789,0.0545,304
2018-05-18,304,0.178,0.2834,0.0544,304
2018-05-21,304,0.1931,0.3094,0.0548,304
2018-05-22,304,0.1836,0.3068,0.0546,304
2018-05-23,304,0.188,0.3073,0.0545,304
2018-05-24,304,0.1761,0.2878,0.0543,304
2018-05-25,304,0.1844,0.2966,0.0542,304
2018-05-28,304,0.1813,0.2949,0.0539,304
2018-05-29,304,0.1818,0.2911,0.0533,304
2018-05-30,304,0.1892,0.3117,0.0541,304
2018-05-31,304,0.179,0.2887,0.0537,304
2018-06-01,304,0.1792,0.2847,0.0543,304
2018-06-04,304,0.1713,0.2651,0.0535,304
2018-06-05,304,0.1794,0.2749,0.0534,304
2018-06-06,304,0.1772,0.2754,0.0541,304
2018-06-07,304,0.1788,0.2757,0.054,304
2018-06-08,304,0.1768,0.2746,0.0542,304
2018-06-11,304,0.1683,0.2566,0.0536,304
2018-06-12,304,0.1806,0.2717,0.0535,304
2018-06-13,304,0.1761,0.2704,0.0544,304
2018-06-14,304,0.1709,0.2592,0.054,304
2018-06-15,304,0.1824,0.2822,0.0541,304
2018-06-19,304,0.1927,0.3059,0.0535,304
2018-06-20,304,0.1723,0.2812,0.054,304
2018-06-21,304,0.181,0.282,0.0539,304
2018-06-22,304,0.1703,0.2641,0.0537,304
2018-06-25,304,0.1746,0.2596,0.0532,304
2018-06-26,304,0.178,0.2654,0.0532,304
2018-06-27,304,0.177,0.2668,0.0531,304
2018-06-28,304,0.1745,0.262,0.0532,304
2018-06-29,304,0.1832,0.282,0.0536,304
2018-07-02,304,0.1802,0.2784,0.0534,304
2018-07-03,304,0.1859,0.284,0.0533,304
2018-07-04,304,0.1757,0.2752,0.0536,304
2018-07-05,304,0.1751,0.2672,0.0538,304
2018-07-06,304,0.1824,0.2821,0.0533,304
2018-07-09,304,0.1723,0.2683,0.0534,304
2018-07-10,304,0.1787,0.2749,0.0538,304
2018-07-11,304,0.1803,0.2835,0.0537,304
2018-07-12,304,0.1906,0.2969,0.0533,304
2018-07-13,304,0.1783,0.283,0.0532,304
2018-07-16,304,0.1698,0.2636,0.0532,304
2018-07-17,304,0.1698,0.261,0.0531,304
2018-07-18,304,0.1786,0.2775,0.0537,304
2018-07-19,304,0.1688,0.2658,0.0538,304
2018-07-20,304,0.1703,0.2639,0.0525,304
2018-07-23,304,0.1832,0.281,0.0532,304
2018-07-24,304,0.1939,0.3083,0.0539,304
2018-07-25,304,0.1757,0.294,0.0543,304
2018-07-26,304,0.1813,0.2967,0.0546,304
2018-07-27,304,0.1666,0.2741,0.0549,304
2018-07-30,304,0.171,0.2735,0.0546,304
2018-07-31,304,0.1595,0.2499,0.0548,304
2018-08-01,304,0.1749,0.2666,0.0544,304
2018-08-02,304,0.1829,0.293,0.0544,304
2018-08-03,304,0.1577,0.2489,0.0543,304
2018-08-06,304,0.1684,0.255,0.0545,304
2018-08-07,304,0.1701,0.2624,0.0544,304
2018-08-08,304,0.1698,0.2631,0.0545,304
2018-08-09,304,0.1757,0.276,0.0541,304
2018-08-10,304,0.1614,0.257,0.0538,304
2018-08-13,304,0.1653,0.2548,0.0533,304
2018-08-14,304,0.1636,0.2504,0.054,304
2018-08-15,304,0.1667,0.2517,0.0542,304
2018-08-16,304,0.1601,0.2447,0.0534,304
2018-08-17,304,0.161,0.2442,0.0538,304
2018-08-20,304,0.1596,0.2397,0.0533,304
2018-08-21,304,0.1618,0.2394,0.0528,304
2018-08-22,304,0.154,0.2271,0.0536,304
2018-08-23,304,0.1606,0.2315,0.0528,304
2018-08-24,304,0.1542,0.2295,0.0531,304
2018-08-27,304,0.1745,0.2557,0.053,304
2018-08-28,304,0.1644,0.2501,0.0536,304
2018-08-29,304,0.1528,0.2327,0.0538,304
2018-08-30,304,0.1589,0.2376,0.0536,304
2018-08-31,304,0.1537,0.2273,0.0532,304
2018-09-03,304,0.1542,0.2304,0.0536,304
2018-09-04,304,0.1612,0.239,0.0532,304
2018-09-05,304,0.1616,0.2424,0.0536,304
2018-09-06,304,0.1552,0.2314,0.053,304
2018-09-07,304,0.1616,0.2406,0.0527,304
2018-09-10,304,0.1599,0.238,0.0536,304
2018-09-11,304,0.1508,0.2222,0.0539,304
2018-09-12,304,0.151,0.2202,0.0532,304
2018-09-13,304,0.1626,0.233,0.053,304
2018-09-14,304,0.1606,0.2387,0.0533,304
2018-09-17,304,0.1487,0.2231,0.0539,304
2018-09-18,304,0.1633,0.2367,0.0537,304
2018-09-19,304,0.1759,0.264,0.0534,304
2018-09-20,304,0.1584,0.2435,0.0542,304
2018-09-21,304,0.1745,0.2625,0.0536,304
2018-09-25,304,0.1487,0.228,0.0536,304
2018-09-26,304,0.1719,0.2479,0.0532,304
2018-09-27,304,0.1665,0.2579,0.0543,304
2018-09-28,304,0.158,0.2326,0.0537,304
2018-10-08,304,0.1672,0.245,0.0533,304
2018-10-09,304,0.153,0.2256,0.0542,304
2018-10-10,304,0.1604,0.2318,0.0537,304
2018-10-11,304,0.1887,0.2922,0.0541,304
2018-10-12,304,0.1678,0.2776,0.0543,304
2018-10-15,304,0.1577,0.2433,0.0543,304
2018-10-16,304,0.1639,0.2459,0.0542,304
2018-10-17,304,0.1697,0.2537,0.0538,304
2018-10-18,304,0.1625,0.2492,0.0539,304
2018-10-19,304,0.172,0.2578,0.0526,304
2018-10-22,304,0.1969,0.3042,0.0524,304
2018-10-23,304,0.1752,0.2851,0.052,304
2018-10-24,304,0.1626,0.2588,0.0515,304
2018-10-25,304,0.1695,0.2627,0.0519,304
2018-10-26,304,0.1641,0.2559,0.0519,304
2018-10-29,304,0.1551,0.2366,0.0517,304
2018-10-30,304,0.1708,0.2584,0.0507,304
2018-10-31,304,0.1744,0.2745,0.0527,304
2018-11-01,304,0.1834,0.2935,0.0522,304
2018-11-02,304,0.1925,0.3118,0.0527,304
2018-11-05,304,0.1839,0.3125,0.0537,304
2018-11-06,304,0.1682,0.2844,0.0537,304
2018-11-07,304,0.1764,0.2848,0.0538,304
2018-11-08,304,0.1676,0.2767,0.054,304
2018-11-09,304,0.1602,0.259,0.0535,304
2018-11-12,304,0.1831,0.295,0.0541,304
2018-11-13,304,0.1987,0.3352,0.0539,304
2018-11-14,304,0.1828,0.3223,0.0542,304
2018-11-15,304,0.1838,0.3235,0.054,304
2018-11-16,304,0.1939,0.3322,0.0535,304
2018-11-19,304,0.1812,0.3148,0.0532,304
2018-11-20,304,0.1817,0.3129,0.0536,304
2018-11-21,304,0.1695,0.2888,0.0537,304
2018-11-22,304,0.1659,0.2782,0.0541,304
2018-11-23,304,0.1835,0.3054,0.0542,304
2018-11-26,304,0.1534,0.2572,0.0542,304
2018-11-27,304,0.1592,0.2506,0.0539,304
2018-11-28,304,0.167,0.2664,0.0535,304
2018-11-29,304,0.1676,0.2755,0.0535,304
2018-11-30,304,0.1561,0.2583,0.0536,304
2018-12-03,304,0.1887,0.3021,0.0533,304
2018-12-04,304,0.1639,0.2814,0.0541,304
2018-12-05,304,0.1665,0.2772,0.0541,304
2018-12-06,304,0.1612,0.266,0.0537,304
2018-12-07,304,0.1471,0.2394,0.0539,304
2018-12-10,304,0.1529,0.2367,0.0541,304
2018-12-11,304,0.1479,0.2303,0.054,304
2018-12-12,304,0.1533,0.2345,0.054,304
2018-12-13,304,0.1694,0.2609,0.0536,304
2018-12-14,304,0.1632,0.2658,0.0544,304
2018-12-17,304,0.1499,0.2405,0.0544,304
2018-12-18,304,0.1555,0.2404,0.0547,304
2018-12-19,304,0.1546,0.2326,0.0546,304
2018-12-20,304,0.1539,0.2302,0.0534,304
2018-12-21,304,0.1543,0.2305,0.0531,304
2018-12-24,304,0.1514,0.2316,0.0534,304
2018-12-25,304,0.1729,0.2644,0.0538,304
2018-12-26,304,0.157,0.245,0.0541,304
2018-12-27,304,0.1689,0.2539,0.054,304
2018-12-28,304,0.1569,0.2374,0.0536,304
2019-01-02,304,0.1508,0.2228,0.0534,304
2019-01-03,304,0.1596,0.2369,0.0531,304
2019-01-04,304,0.1723,0.2636,0.0525,304
2019-01-07,304,0.1715,0.2751,0.0529,304
2019-01-08,304,0.1584,0.258,0.053,304
2019-01-09,304,0.1827,0.2881,0.0537,304
2019-01-10,304,0.1608,0.2648,0.0533,304
2019-01-11,304,0.1652,0.2662,0.0533,304
2019-01-14,304,0.1664,0.2636,0.0542,304
2019-01-15,304,0.17,0.2672,0.053,304
2019-01-16,304,0.1668,0.265,0.0537,304
2019-01-17,304,0.1676,0.2642,0.0541,304
2019-01-18,304,0.1714,0.2629,0.0541,304
2019-01-21,304,0.1666,0.2566,0.0543,304
2019-01-22,304,0.1647,0.2567,0.0546,304
2019-01-23,304,0.1629,0.2483,0.055,304
2019-01-24,304,0.1738,0.2659,0.054,304
2019-01-25,304,0.1722,0.2693,0.0542,304
2019-01-28,304,0.1635,0.2588,0.0536,304
2019-01-29,304,0.1677,0.2685,0.0543,304
2019-01-30,304,0.1512,0.235,0.0543,304
2019-01-31,304,0.1694,0.261,0.0538,304
2019-02-01,304,0.1523,0.2344,0.0534,304
2019-02-11,304,0.1684,0.2533,0.0534,304
2019-02-12,304,0.176,0.2757,0.0539,304
2019-02-13,304,0.1885,0.3039,0.0533,304
2019-02-14,304,0.1733,0.2914,0.053,304
2019-02-15,304,0.1776,0.2907,0.0531,304
2019-02-18,304,0.1986,0.3312,0.0532,304
2019-02-19,304,0.1971,0.3419,0.0531,304
2019-02-20,304,0.1841,0.3238,0.0535,304
2019-02-21,304,0.2001,0.3438,0.0532,304
2019-02-22,304,0.1895,0.333,0.0521,304
2019-02-25,304,0.2278,0.3956,0.0528,304
2019-02-26,304,0.2169,0.3972,0.0527,304
2019-02-27,304,0.2,0.3733,0.0527,304
2019-02-28,304,0.1896,0.3451,0.0534,304
2019-03-01,304,0.1893,0.3329,0.0524,304
2019-03-04,304,0.2251,0.3909,0.0527,304
2019-03-05,304,0.204,0.3779,0.0536,304
2019-03-06,304,0.2208,0.3974,0.0531,304
2019-03-07,304,0.2156,0.399,0.0526,304
2019-03-08,304,0.2147,0.398,0.0524,304
2019-03-11,304,0.1991,0.3734,0.0526,304
2019-03-12,304,0.2202,0.3972,0.0533,304
2019-03-13,304,0.2065,0.386,0.053,304
2019-03-14,304,0.1967,0.3668,0.0535,304
2019-03-15,304,0.1984,0.3541,0.0539,304
2019-03-18,304,0.2081,0.3653,0.054,304
2019-03-19,304,0.1991,0.3596,0.0539,304
2019-03-20,304,0.2044,0.3682,0.0538,304
2019-03-21,304,0.2101,0.3777,0.0532,304
2019-03-22,304,0.2031,0.37,0.0544,304
2019-03-25,304,0.2019,0.3636,0.0542,304
